"ID","GEO2R_logFC","scripted_logFC","GEO2R_adjP","scripted_adjP"
"ILMN_2205322",-0.03479337,-0.0347933703333325,0.596,0.596236083794647
"ILMN_2205350",0.26170461,0.261704609999999,5.34e-05,5.34116753048253e-05
"ILMN_2205405",0.01767803,0.0176780276666664,0.825,0.824744110688822
"ILMN_2205470",0.06431071,0.0643107106666667,0.271,0.270980561505747
"ILMN_2205588",-0.06586699,-0.0658669933333345,0.24,0.23966583998367
"ILMN_2205622",-0.14407605,-0.144076047666664,0.0172,0.017240412866514
"ILMN_2205695",-0.05159713,-0.0515971323333337,0.473,0.472673576856284
"ILMN_2205767",0.00336441,0.00336441266666654,0.969,0.968671364499003
"ILMN_2205785",-0.05964341,-0.0596434143333333,0.336,0.336225982662296
"ILMN_2205882",-0.04084621,-0.0408462093333348,0.568,0.567571804106842
"ILMN_2205896",-0.8558727,-0.855872697,1.42e-10,1.42199705520599e-10
"ILMN_2205935",0.28350292,0.283502920000002,0.0015,0.00150054630538952
"ILMN_2205963",-1.01721272,-1.01721272466667,7.02e-11,7.0206675717764e-11
"ILMN_2205999",-0.15659615,-0.156596154666665,0.00444,0.00444162372822534
"ILMN_2206009",-0.00551338,-0.00551337933333063,0.955,0.955485327194844
"ILMN_2206041",-0.02836406,-0.0283640566666659,0.686,0.685846898132297
"ILMN_2206080",-0.02885432,-0.0288543169999995,0.697,0.69688501369396
"ILMN_2206098",-0.37570666,-0.375706662000002,7.28e-07,7.28325915723346e-07
"ILMN_2206126",0.00590639,0.00590638699999868,0.942,0.942032871272217
"ILMN_2206141",-0.08254171,-0.0825417090000027,0.222,0.221709235685327
"ILMN_2206151",-0.10312864,-0.103128640999998,0.0751,0.0751158748997892
"ILMN_2206188",0.42678577,0.426785766999998,1.01e-06,1.01462458278323e-06
"ILMN_2206224",-0.04687381,-0.0468738130000004,0.379,0.379136738760172
"ILMN_2206272",-0.57378159,-0.573781592333336,7.63e-08,7.62890141768942e-08
"ILMN_2206282",-0.04236804,-0.0423680419999988,0.469,0.469224607105448
"ILMN_2206294",0.0188666,0.0188665960000014,0.806,0.805707151989964
"ILMN_2206307",-0.03268271,-0.0326827126666691,0.621,0.620656993851288
"ILMN_2206344",-0.35479336,-0.354793358666665,2.46e-06,2.45908954109899e-06
"ILMN_2206411",-0.16874221,-0.168742206666665,0.00302,0.00302012739753951
"ILMN_2206413",-0.00412088,-0.00412087833333352,0.966,0.96590331314618
"ILMN_2206420",0.0718242,0.0718241976666656,0.26,0.260020758119062
"ILMN_2206474",0.03995096,0.0399509643333333,0.52,0.520126573071297
"ILMN_2206500",0.04880086,0.0488008570000007,0.422,0.421828038501393
"ILMN_2206554",-0.35501359,-0.355013592666667,5.82e-05,5.81636386975539e-05
"ILMN_2206592",-0.00476741,-0.00476741000000036,0.966,0.965563985473952
"ILMN_2206645",0.17839843,0.178398426666668,0.00287,0.0028681250680071
"ILMN_2206716",-0.35981147,-0.359811473333334,1.02e-05,1.01980757571292e-05
"ILMN_2206722",-0.07363637,-0.073636368999999,0.153,0.153192918519603
"ILMN_2206732",0.03608827,0.0360882656666668,0.559,0.558707834510792
"ILMN_2206746",-0.08885477,-0.0888547649999998,0.0727,0.0727149409557379
"ILMN_2206812",0.29072769,0.290727694333334,0.000111,0.000111348642743717
"ILMN_2206949",-0.01434461,-0.0143446106666669,0.845,0.845286657118501
"ILMN_2206953",-0.71020627,-0.710206274999998,4.5e-08,4.50171455793087e-08
"ILMN_2207170",0.09378635,0.0937863506666679,0.0757,0.0756918508312512
"ILMN_2207190",0.02417388,0.0241738836666654,0.717,0.71679843967695
"ILMN_2207291",-0.03248204,-0.0324820399999979,0.628,0.628447282642318
"ILMN_2207328",-0.37640666,-0.376406656666667,1.72e-06,1.7230363868015e-06
"ILMN_2207363",0.38728418,0.387284178,1.57e-06,1.56770917008528e-06
"ILMN_2207393",-0.08056949,-0.0805694893333317,0.16,0.160099152738231
"ILMN_2207419",-0.18858932,-0.188589323666667,0.0332,0.0331576679688161
"ILMN_2207504",0.01824121,0.0182412060000017,0.839,0.838858405159931
"ILMN_2207505",0.23056095,0.230560949666668,0.00196,0.00195768817866124
"ILMN_2207533",-0.09785627,-0.0978562733333348,0.263,0.262629350813407
"ILMN_2207539",0.30409246,0.30409246,2.08e-05,2.0813444618112e-05
"ILMN_2207561",0.00185823,0.00185823066666746,0.986,0.986401110081259
"ILMN_2207562",-0.05722145,-0.0572214453333331,0.355,0.355080124602605
"ILMN_2207720",-0.07285819,-0.0728581943333326,0.272,0.271896046092356
"ILMN_2207726",0.05120474,0.0512047390000001,0.564,0.563645331527772
"ILMN_2207816",0.10791094,0.107910936999999,0.137,0.136742623022629
"ILMN_2207865",0.00340914,0.00340913800000031,0.973,0.973145208719929
"ILMN_2207960",0.03681195,0.0368119473333346,0.574,0.573940481823785
"ILMN_2207988",-0.42193566,-0.421935664666664,4.74e-07,4.74141597929295e-07
"ILMN_2207997",0.00603669,0.00603668600000251,0.945,0.944763398851688
"ILMN_2208158",-0.12331783,-0.123317832999998,0.231,0.230834145116484
"ILMN_2208373",0.21412415,0.214124153333334,0.00021,0.000209859325520867
"ILMN_2208413",-3.97714351,-3.977143513,4.81e-16,4.80992677675825e-16
"ILMN_2208435",0.06652913,0.0665291259999998,0.296,0.296097220461479
"ILMN_2208455",-0.08226504,-0.0822650440000006,0.141,0.141213726754269
"ILMN_2208491",-0.00113585,-0.00113584799999966,0.99,0.990341658669778
"ILMN_2208495",-0.00461173,-0.00461172899999873,0.959,0.959129237407852
"ILMN_2208777",0.04491432,0.0449143163333341,0.519,0.51948852774687
"ILMN_2208802",-0.31301699,-0.313016993666666,5.18e-06,5.18023098097081e-06
"ILMN_2208812",0.05668233,0.0566823256666682,0.336,0.336195977402585
"ILMN_2208895",0.00216364,0.00216363833333233,0.981,0.980617928171844
"ILMN_2208903",1.79414697,1.79414697266667,7.45e-14,7.45043553690495e-14
"ILMN_2209027",1.03983825,1.03983824666667,1.36e-11,1.36300308405082e-11
"ILMN_2209045",0.78525522,0.785255217,1.95e-09,1.95190169989203e-09
"ILMN_2209088",-0.02934055,-0.0293405543333334,0.671,0.670570222546835
"ILMN_2209115",-0.08028837,-0.0802883713333333,0.144,0.143900490528266
"ILMN_2209163",0.08119999,0.0811999926666696,0.158,0.157814245978178
"ILMN_2209180",0.35377302,0.353773023333334,3.46e-05,3.45780006296946e-05
"ILMN_2209221",-0.03744003,-0.0374400306666658,0.547,0.546936504629614
"ILMN_2209238",-0.043576,-0.0435759966666662,0.49,0.490311752633926
"ILMN_2209260",-0.03112942,-0.0311294229999994,0.652,0.651891027609783
"ILMN_2209299",0.14381517,0.143815169333333,0.00493,0.00492522149721262
"ILMN_2209417",0.1149308,0.114930796666667,0.0164,0.0163576028367695
"ILMN_2209515",0.36819705,0.368197047333334,3.6e-06,3.60340075082922e-06
"ILMN_2209551",0.00099906,0.000999061333334161,0.991,0.991327014864242
"ILMN_2209578",-0.05093743,-0.0509374299999994,0.427,0.427345052591104
"ILMN_2209614",0.05176426,0.0517642620000007,0.508,0.508158060559771
"ILMN_2209671",0.02537154,0.0253715373333323,0.708,0.707873694469036
"ILMN_2209748",0.06999976,0.06999976,0.276,0.276390011166498
"ILMN_2209766",-0.01044872,-0.0104487183333344,0.931,0.931445264611939
"ILMN_2209993",0.09358064,0.0935806406666657,0.222,0.221846693794995
"ILMN_2210064",0.0298295,0.0298295046666643,0.649,0.649239240063095
"ILMN_2210101",-0.04221621,-0.0422162053333315,0.564,0.563645331527772
"ILMN_2210111",0.14624416,0.146244159000001,0.00411,0.00411220243080175
"ILMN_2210129",-0.4843978,-0.484397803333335,4.66e-06,4.66377696807539e-06
"ILMN_2210199",0.06476681,0.0647668053333348,0.291,0.291180515063687
"ILMN_2210298",-0.09516889,-0.0951688869999998,0.146,0.146482738998459
"ILMN_2210386",0.36121696,0.36121696,7.76e-06,7.76002115773291e-06
"ILMN_2210482",-0.05186209,-0.0518620899999984,0.565,0.565057652692476
"ILMN_2210519",-0.00358387,-0.00358386933333232,0.973,0.973056561094065
"ILMN_2210534",-0.04080163,-0.0408016333333334,0.542,0.54173357186394
"ILMN_2210581",-0.00101426,-0.00101426300000185,0.994,0.993510364192294
"ILMN_2210601",-0.64490436,-0.644904362333332,3.57e-08,3.57464625044511e-08
"ILMN_2210713",-0.39269087,-0.392690872999998,1.16e-05,1.16350198746645e-05
"ILMN_2210729",1.34863431,1.34863430666667,5.62e-12,5.61603748636862e-12
"ILMN_2210739",-0.0420123,-0.0420123003333357,0.544,0.543607639235526
"ILMN_2210753",0.02348869,0.023488694000001,0.74,0.740459954843181
"ILMN_2210837",0.71805263,0.718052626666665,3.86e-08,3.86273624897723e-08
"ILMN_2210934",-0.09599375,-0.0959937526666641,0.0499,0.0498689309795321
"ILMN_2211003",-0.09233379,-0.0923337879999995,0.0986,0.0986376454358388
"ILMN_2211018",-0.0204541,-0.020454097,0.837,0.837110917295732
"ILMN_2211030",-1.75510928,-1.75510928433333,7.45e-14,7.45043553690495e-14
"ILMN_2211032",0.01242492,0.0124249196666657,0.884,0.883747510470327
"ILMN_2211065",0.10819185,0.108191851000001,0.0571,0.0571110227451878
"ILMN_2211085",0.03436494,0.0343649429999981,0.631,0.631362977693725
"ILMN_2211122",0.37006964,0.370069642333336,5.45e-06,5.45229999542761e-06
"ILMN_2211189",-0.06166462,-0.0616646209999985,0.423,0.422686007890462
"ILMN_2211235",-0.14662478,-0.146624779,0.00742,0.00741602663588754
"ILMN_2211263",0.04076821,0.0407682113333321,0.609,0.608636909334516
"ILMN_2211479",-2.4538043,-2.45380429633333,1.03e-14,1.03287473792578e-14
"ILMN_2211483",-2.70324471,-2.703244715,3.56e-15,3.55757115339334e-15
"ILMN_2211534",-0.06936474,-0.0693647430000013,0.298,0.298300310532421
"ILMN_2211546",-0.0320709,-0.0320708963333338,0.641,0.640895091256413
"ILMN_2211583",-0.06425461,-0.0642546099999981,0.236,0.236461456022697
"ILMN_2211630",-0.02629923,-0.0262992349999998,0.698,0.697582616391255
"ILMN_2211672",-0.18465879,-0.184658792,0.0497,0.0496993754588837
"ILMN_2211724",0.13195146,0.131951463333335,0.143,0.143135330990591
"ILMN_2211728",0.41804206,0.418042063666666,4.36e-07,4.35559545899908e-07
"ILMN_2211739",-0.04409618,-0.0440961766666668,0.447,0.446887844114355
"ILMN_2211780",-0.12901962,-0.129019619999998,0.147,0.146704606698659
"ILMN_2211790",-0.07406305,-0.0740630470000001,0.136,0.136400315980209
"ILMN_2211800",0.31955592,0.319555916666669,0.000276,0.000276357947263994
"ILMN_2211910",0.06318671,0.063186708333336,0.532,0.532357566455672
"ILMN_2211922",0.01316853,0.0131685269999986,0.899,0.898543798036962
"ILMN_2211950",0.02109601,0.0210960133333327,0.859,0.85861568921115
"ILMN_2211956",0.04798166,0.0479816586666697,0.426,0.426227244711315
"ILMN_2211959",-0.05553372,-0.0555337189999987,0.392,0.391973524170484
"ILMN_2212156",-0.24124452,-0.241244519333333,0.00376,0.00376401455243215
"ILMN_2212354",0.52623416,0.526234160000003,3.18e-06,3.17789050288288e-06
"ILMN_2212590",-0.13808415,-0.138084148666664,0.0257,0.0256933234368859
"ILMN_2212690",-0.2386784,-0.238678395333332,0.00213,0.00213194917067417
"ILMN_2212714",0.42747899,0.427478991000001,4.72e-07,4.71638221968154e-07
"ILMN_2212763",-0.06540131,-0.0654013066666668,0.215,0.214649832047444
"ILMN_2212780",0.01715095,0.0171509516666681,0.812,0.811648777611911
"ILMN_2212823",0.3205382,0.320538203000002,7.72e-05,7.71807949883984e-05
"ILMN_2212878",0.05430364,0.0543036443333333,0.467,0.46683949462932
"ILMN_2212909",-0.23328172,-0.233281723333331,0.00954,0.00954485684458981
"ILMN_2212999",0.00701616,0.00701616066666766,0.937,0.936628729570366
"ILMN_2213008",5.074e-05,5.07423333324653e-05,1,0.99970287651723
"ILMN_2213136",2.16373823,2.163738232,1.46e-13,1.46310087649766e-13
"ILMN_2213199",0.26768088,0.267680876666669,3.86e-05,3.85874228487844e-05
"ILMN_2213247",0.00705753,0.00705752699999884,0.935,0.935364301855683
"ILMN_2213297",-0.50240765,-0.502407648,2e-07,1.99547590893554e-07
"ILMN_2213558",-1.05172817,-1.05172817,1.31e-11,1.31259751303527e-11
"ILMN_2213680",0.04714599,0.0471459866666661,0.539,0.539185773567136
"ILMN_2213693",0.00497734,0.00497734233333524,0.958,0.95787757511745
"ILMN_2213759",-0.00849757,-0.00849757366666459,0.925,0.924744184265794
"ILMN_2213834",0.10130632,0.101306320333332,0.0942,0.0941902700528074
"ILMN_2214098",-0.25031013,-0.250310134666664,0.000204,0.000203634432586285
"ILMN_2214117",-0.22418856,-0.224188563666667,0.000809,0.000808872704654871
"ILMN_2214144",-0.74188074,-0.741880736666666,6.47e-08,6.47151127404698e-08
"ILMN_2214197",-0.55712768,-0.557127680666664,1.84e-08,1.8391014556161e-08
"ILMN_2214232",0.03315375,0.0331537540000006,0.634,0.633919474255098
"ILMN_2214278",-0.24997129,-0.249971291333335,7.99e-05,7.98967745184657e-05
"ILMN_2214355",0.00437419,0.00437419233333536,0.965,0.9647666134368
"ILMN_2214473",-0.25060008,-0.250600082333334,3.39e-05,3.38860701602104e-05
"ILMN_2214562",-0.07088022,-0.0708802183333308,0.193,0.19321853894454
"ILMN_2214594",-0.00765579,-0.00765578900000019,0.935,0.935174965242837
"ILMN_2214603",-0.19503995,-0.195039953333339,0.0035,0.00349982335947999
"ILMN_2214678",-0.2210141,-0.221014104666667,0.000272,0.000271539660382321
"ILMN_2214713",-0.05675121,-0.0567512110000008,0.331,0.331154467790681
"ILMN_2214734",-0.13719857,-0.137198569666667,0.0415,0.0414580247178298
"ILMN_2214790",1.25355807,1.253558066,8.27e-11,8.27466900948585e-11
"ILMN_2214910",0.04674787,0.0467478730000011,0.443,0.443420291640539
"ILMN_2214947",-0.15589157,-0.155891572999998,0.00544,0.00543519381842525
"ILMN_2214955",0.39915951,0.399159515000003,3.75e-05,3.75173978082568e-05
"ILMN_2214997",-0.02111474,-0.0211147400000016,0.803,0.803285906137615
"ILMN_2215025",-0.0235244,-0.0235243970000001,0.741,0.74124496395878
"ILMN_2215040",-0.0302253,-0.0302252976666653,0.672,0.67180565489583
"ILMN_2215043",-0.120918,-0.120918000333333,0.068,0.0680234238028113
"ILMN_2215061",-0.11480249,-0.114802486666663,0.015,0.0150303619410884
"ILMN_2215103",-0.05414614,-0.0541461376666659,0.316,0.315598144298917
"ILMN_2215119",0.28608071,0.286080707666668,4.23e-05,4.2314031957588e-05
"ILMN_2215153",-0.04516906,-0.0451690633333337,0.432,0.432115786379884
"ILMN_2215194",0.07366251,0.0736625053333357,0.284,0.283898870011373
"ILMN_2215211",-0.78820798,-0.788207983333334,9.67e-10,9.67062203995864e-10
"ILMN_2215355",0.03485737,0.0348573699999992,0.591,0.591251799530341
"ILMN_2215370",0.0144299,0.0144299036666675,0.852,0.851788844067433
"ILMN_2215382",0.32695491,0.326954910000005,1.63e-05,1.6278075857288e-05
"ILMN_2215418",0.05249843,0.0524984303333316,0.397,0.397378587338366
"ILMN_2215545",-0.26188348,-0.26188348,0.0032,0.00319973959392577
"ILMN_2215631",0.12722213,0.127222126666666,0.0494,0.049430051150234
"ILMN_2215639",0.03191768,0.031917684333334,0.659,0.658505207648114
"ILMN_2215640",0.29854266,0.29854266333334,0.000637,0.000637044841943035
"ILMN_2215656",0.1736871,0.173687100000004,0.00245,0.0024482734636455
"ILMN_2215730",0.02862832,0.0286283160000007,0.672,0.672090476230818
"ILMN_2215824",-0.39901807,-0.399018069999997,9.49e-07,9.49390907199667e-07
"ILMN_2215862",-0.0546402,-0.0546402009999998,0.362,0.36233658477098
"ILMN_2215881",-0.04522563,-0.0452256333333336,0.472,0.471780640675516
"ILMN_2215965",0.03841349,0.0384134876666664,0.533,0.533382037431458
"ILMN_2215989",0.01425415,0.0142541466666657,0.868,0.867693903695388
"ILMN_2216008",0.00990658,0.00990658366666697,0.911,0.910779321942495
"ILMN_2216157",-0.62214699,-0.622146988999999,1.1e-08,1.09893344942076e-08
"ILMN_2216265",-0.08170795,-0.0817079483333343,0.343,0.342672847091466
"ILMN_2216438",0.02125228,0.0212522779999995,0.792,0.792396993667114
"ILMN_2216582",-0.31344573,-0.31344573,7.28e-06,7.2777188804079e-06
"ILMN_2216637",-0.00203057,-0.00203056699999848,0.982,0.982110618618563
"ILMN_2216815",-2.22539453,-2.225394534,2.93e-15,2.9270585753084e-15
"ILMN_2216838",-0.29873413,-0.298734131333332,0.000151,0.000150564747887863
"ILMN_2216852",0.15973403,0.159734026666664,0.00916,0.00916250043193782
"ILMN_2216860",-0.03515944,-0.0351594379999991,0.721,0.720857013901661
"ILMN_2216918",-0.13209782,-0.132097816666665,0.0186,0.0185677212249806
"ILMN_2217056",0.09355548,0.093555482666666,0.178,0.177507175262246
"ILMN_2217212",0.15977299,0.159772989,0.00933,0.00933256159275724
"ILMN_2217270",0.00163993,0.0016399300000014,0.985,0.985218212502425
"ILMN_2217289",-0.01419433,-0.0141943269999985,0.874,0.873777055282407
"ILMN_2217329",0.03782409,0.0378240853333356,0.706,0.706284741170518
"ILMN_2217513",-0.19846758,-0.198467579666664,0.000514,0.000513598276956753
"ILMN_2217574",-0.02949197,-0.029491971333333,0.668,0.667504997017085
"ILMN_2217601",-0.18232733,-0.182327325333333,0.00099,0.000989731100639938
"ILMN_2217630",0.50536542,0.505365418333334,5e-07,5.00331661528727e-07
"ILMN_2217661",0.06121867,0.061218671333334,0.483,0.482536193382755
"ILMN_2217809",0.45672475,0.456724746666668,9.01e-07,9.01459419536746e-07
"ILMN_2217848",0.00564746,0.00564746333333321,0.95,0.949534518780641
"ILMN_2217928",-0.02288375,-0.0228837493333325,0.746,0.7462129924237
"ILMN_2217935",-0.56781158,-0.567811581333332,1.41e-07,1.41404121689553e-07
"ILMN_2217955",0.01670866,0.0167086610000009,0.837,0.836659839935235
"ILMN_2218002",0.22893105,0.228931054,0.0015,0.00150155899620552
"ILMN_2218024",-0.02442806,-0.0244280573333322,0.716,0.715767540453411
"ILMN_2218068",-0.04079721,-0.0407972089999999,0.516,0.516339452452807
"ILMN_2218104",0.01559771,0.0155977096666691,0.874,0.874471125617328
"ILMN_2218208",0.02700102,0.0270010233333338,0.671,0.671121408961284
"ILMN_2218248",0.03962603,0.0396260316666668,0.593,0.593322723782601
"ILMN_2218277",-0.07016059,-0.0701605866666615,0.361,0.360770127740687
"ILMN_2218401",0.11628396,0.116283963000003,0.0146,0.0146405620143931
"ILMN_2218450",0.08959963,0.0895996333333375,0.162,0.16235240057384
"ILMN_2218604",-0.00765827,-0.00765826899999666,0.931,0.931295309816969
"ILMN_2218637",0.04006961,0.0400696093333339,0.593,0.592722426696624
"ILMN_2218648",-0.25271604,-0.252716044666665,0.00143,0.00142915000729761
"ILMN_2218758",-0.07950436,-0.079504355000001,0.159,0.159206811369097
"ILMN_2218780",-0.0908136,-0.0908136026666675,0.159,0.158620387134019
"ILMN_2218856",-0.02415182,-0.0241518189999974,0.757,0.757426800620648
"ILMN_2218935",-0.7385239,-0.738523900000003,6.67e-09,6.67048976169304e-09
"ILMN_2219002",0.01180796,0.0118079593333347,0.881,0.880743956892896
"ILMN_2219038",0.01508571,0.015085710000001,0.861,0.860977730162134
"ILMN_2219131",1.65940142,1.65940142,1.5e-13,1.4963126831826e-13
"ILMN_2219134",0.14340234,0.143402340000002,0.0199,0.0198743650102457
"ILMN_2219199",-0.01067933,-0.0106793346666674,0.927,0.927408059175007
"ILMN_2219246",-0.01373562,-0.0137356173333343,0.869,0.869060169891476
"ILMN_2219351",-0.16205538,-0.162055383666667,0.00157,0.00157429669122981
"ILMN_2219437",0.13513085,0.135130852333333,0.0365,0.0365333891457525
"ILMN_2219466",0.57412466,0.574124661000001,1.14e-06,1.14083696773909e-06
"ILMN_2219512",0.16639322,0.166393219,0.00112,0.00111689085812063
"ILMN_2219556",0.29501878,0.295018775666668,0.000105,0.000104876202105511
"ILMN_2219618",0.52607001,0.526070006666666,2.95e-07,2.94761409306651e-07
"ILMN_2219628",-0.14054169,-0.140541693333333,0.0468,0.0468473295880967
"ILMN_2219681",-0.02006018,-0.0200601803333322,0.847,0.84698929324879
"ILMN_2219683",-0.06226477,-0.0622647696666663,0.243,0.242984601471412
"ILMN_2219712",0.35684523,0.356845226666666,5.54e-06,5.53867851646508e-06
"ILMN_2219767",2.11628443,2.11628443233333,7.97e-15,7.97302487399831e-15
"ILMN_2219867",-0.0357779,-0.035777897,0.554,0.554205107837011
"ILMN_2220184",-1.40007156,-1.400071564,7.6e-13,7.60445982194536e-13
"ILMN_2220187",-1.68087928,-1.68087927966667,1e-13,9.99789578816614e-14
"ILMN_2220283",0.78067625,0.780676250000003,1.19e-08,1.19300692393801e-08
"ILMN_2220320",0.10233047,0.102330466666666,0.0905,0.090540106268393
"ILMN_2220403",-0.84466926,-0.844669262333335,2.8e-09,2.79621329914844e-09
"ILMN_2220518",-0.45279096,-0.45279096333333,1.8e-07,1.79542614726563e-07
"ILMN_2220729",0.00878709,0.00878708900000102,0.931,0.930673103790015
"ILMN_2220735",0.03973667,0.039736672000001,0.488,0.487836392304082
"ILMN_2220739",-0.6124295,-0.612429498666668,1.8e-08,1.8040610163411e-08
"ILMN_2220772",0.01689456,0.0168945623333334,0.84,0.840461144949746
"ILMN_2220845",0.0459251,0.045925096666668,0.487,0.487271298885694
"ILMN_2220978",0.04971146,0.0497114569999999,0.47,0.470245292157732
"ILMN_2221006",-0.62808329,-0.628083286666666,5.47e-06,5.46987329450656e-06
