target,candidate,n_probes,baseline_log2_expression,log2_variance_all_six,qualifies,distance
PPP2R5B,STAB1,1,7.268002959,-11.704029132889826,False,0.31948396192894024
PPP2R5B,NEUROG1,1,7.297207122,-12.118971327066896,False,0.32025134365389857
PPP2R5B,CHST8,1,7.287300395,-12.073192948003884,False,0.3207193849377251
PPP2R5B,NUGGC,1,7.278958532,-11.573952585142688,False,0.3210630605114784
PPP2R5B,DCTN1-AS1,1,7.377073108333334,-11.231490681019773,False,0.3213501085887028
PPP2R5B,LALBA,1,7.2607104563333325,-11.720906897989764,False,0.3234060228336376
PPP2R5B,HAR1A,1,7.262695985333333,-11.931138761856575,False,0.3243143561654042
PPP2R5B,PTPN21,1,7.263473029666667,-11.652259789415696,False,0.32473675986246153
PPP2R5B,OR52N1,1,7.260211834333333,-11.681977689160862,False,0.3252053206998134
PPP2R5B,FAM124A,1,7.2854128183333335,-11.48415302723771,False,0.32671922608770415
PPP2R5B,GP9,1,7.255349235666667,-11.701747716052184,False,0.3273738563076247
PPP2R5B,REG1B,1,7.252450294,-11.754262657106533,False,0.32771007488270454
PPP2R5B,OR4S2,1,7.260355706666666,-11.618667270720994,False,0.3287719552803951
PPP2R5B,EDAR,1,7.248661443,-11.765143279401823,False,0.32988963328589627
PPP2R5B,SMCR8,1,7.352221160333333,-11.248225479196634,False,0.3299189436651387
PPP2R5B,CTXN2,1,7.257414780666667,-11.975118581775444,False,0.3301392172208807
PPP2R5B,INSL4,1,7.248811013,-11.861655575837162,False,0.3302914002825364
PPP2R5B,GPR6,1,7.245749387,-11.77823678303629,False,0.33155359490720315
PPP2R5B,RFFL,1,7.262034971666666,-12.039885278514118,False,0.33246327650785396
PPP2R5B,OR52N5,1,7.4131692603333335,-11.116407253271742,False,0.33278385878345973
PPP2R5B,MIR483,1,7.242265261,-11.764390708757684,False,0.3338640063376473
PPP2R5B,SLC38A4,1,7.2860008636666675,-12.176318144082785,False,0.3343679427442077
PPP2R5B,TEX37,1,7.251791830333333,-11.598508155865217,False,0.335436154815273
PPP2R5B,B3GALT2,1,7.284329280333334,-12.179886254415763,False,0.3358255914479196
PPP2R5B,CYP2B7P,1,7.238757203000001,-11.844275678650057,False,0.3361684082805838
PPP2R5B,GPC5,1,7.270934962666668,-11.475421144218341,False,0.3362177227303317
PPP2R5B,SLAMF9,1,7.308455406,-12.27165334301948,False,0.3371264487301863
PPP2R5B,APOD,1,7.313314335666667,-11.303276860148308,False,0.3390568442607849
PPP2R5B,PHEX,1,7.248677935333333,-11.564547656743896,False,0.34008578566156933
PPP2R5B,OR1L6,1,7.232216015,-11.850435494475661,False,0.3403292075193831
PPP2R5B,HENMT1,1,7.315346038666667,-11.279531114223118,False,0.3424580501853666
PPP2R5B,TAAR6,1,7.262152643,-11.462646763687632,False,0.34289830095410123
PPP2R5B,MIR643,1,7.252431833,-12.089819347165632,False,0.34312008955008294
PPP2R5B,LENG8,1,7.424064005666668,-12.539978922250677,False,0.3432795149531629
PPP2R5B,BCL9,1,8.298654702666667,-12.138810636981217,False,0.3433555633712704
PPP2R5B,VWA7,1,7.286517770666667,-12.246570601247955,False,0.3448135492122697
PPP2R5B,NPVF,1,7.226282128,-11.714816913254285,False,0.344866857566807
PPP2R5B,GCM2,1,7.2271137183333325,-11.902620991649709,False,0.34495282889557943
PPP2R5B,FAM9A,1,7.223910581000001,-11.81290330722479,False,0.34503917385558974
PPP2R5B,PYDC2,1,7.237361252333333,-11.583668190716395,False,0.3453198314094658
PPP2R5B,GSTO2,1,7.840662835333333,-10.833196073754761,False,0.34537988185881124
PPP2R5B,SRY,1,7.291345595666666,-11.325557981003787,False,0.34685320088441746
PPP2R5B,MURC,1,7.229312277666668,-11.614354481967268,False,0.34796055219167726
PPP2R5B,ASB18,1,7.2410168666666666,-11.528168876737332,False,0.3480530924774298
PPP2R5B,RAET1L,1,7.252787338,-12.13712442546497,False,0.34832095841135474
PPP2R5B,C3orf79,1,7.3268442726666665,-11.218830292880606,False,0.348783045176101
PPP2R5B,EVX1,1,7.259532521666666,-11.42280322408641,False,0.34959488435284125
PPP2R5B,MTMR7,1,7.227853889333333,-11.601642267463989,False,0.34972998350771894
PPP2R5B,SCUBE2,1,7.227440646000001,-11.995638472695774,False,0.3497891546421238
PPP2R5B,MIR210,1,7.231965991666666,-11.558403172121162,False,0.35066966786929477
PPP2R5B,PCBP3,1,7.221082485,-11.651840267191215,False,0.35073139680514215
PPP2R5B,KIRREL3-AS2,1,7.4277228456666675,-11.02666133812067,False,0.35100870478756147
PPP2R5B,ADCY4,1,7.233315197666666,-11.539830481972531,False,0.3515339354628765
PPP2R5B,SUMO4,1,7.236324168333333,-12.087287165383525,False,0.35240184118159995
PPP2R5B,VNN1,1,7.222504374,-11.99930745734241,False,0.35304922747479267
PPP2R5B,KRT84,1,7.212182866,-11.882850689362005,False,0.35350941010676884
PPP2R5B,MIR181D,1,7.2105046,-11.766491999319594,False,0.353523753136649
PPP2R5B,MYL10,1,7.285809377666666,-11.298863267494834,False,0.354521347503982
PPP2R5B,PON3,1,7.258442965666667,-11.388978763464976,False,0.3549870132476453
PPP2R5B,P4HA3,1,7.250020132666667,-11.422640180897375,False,0.35507355767270404
PPP2R5B,GATA4,1,7.207352587333333,-11.791279685207163,False,0.35529197740005614
PPP2R5B,CDY2B,1,7.240221917333334,-12.137424786161665,False,0.3556856063970166
PPP2R5B,MIR200A,1,7.286885703333334,-12.313616239470896,False,0.3561961518742168
PPP2R5B,SFTPD,1,7.237477798666666,-11.469350589447892,False,0.3564867898639761
PPP2R5B,KRTAP5-9,1,7.205315621,-11.840761846724632,False,0.35683575705949816
PPP2R5B,MIR648,1,7.235398196999999,-11.47097307737831,False,0.3575161768133688
PPP2R5B,DYTN,1,7.248293748333334,-11.408725265314825,False,0.3579544365807533
PPP2R5B,KLKB1,1,7.213828562333333,-11.599060576316516,False,0.35843635218357667
PPP2R5B,KRTAP5-10,1,7.282029240333333,-11.287998309420571,False,0.3584924957434481
PPP2R5B,DACT2,1,7.204881882333333,-11.69479746398388,False,0.3587612026372942
PPP2R5B,OR10P1,1,7.200564643,-11.806148470752229,False,0.359495258486904
PPP2R5B,PHOX2A,1,7.270442619000001,-11.31790925813065,False,0.3595264475025214
PPP2R5B,C11orf88,1,7.2392372646666665,-11.435302910631801,False,0.35963188639004307
PPP2R5B,HCAR2,1,7.198383259666667,-11.80484361568235,False,0.36084568762378744
